image-1,image-2,t-im1,t-im2,t-diff,coord-1,coord-2,dist,vel
photo_1747.jpg,photo_1755.jpg,2023-05-05 03:29:20,2023-05-05 03:30:09,49,"(359.4240417480469, 172.80001831054688)","(285.6000061035156, 189.60000610351562)",0.615540467665227,0.0015888481295979165
photo_1747.jpg,photo_1756.jpg,2023-05-05 03:29:20,2023-05-05 03:30:15,55,"(359.4240417480469, 172.80001831054688)","(279.6000061035156, 288.0)",1.0381716662768579,0.0023874173154672176
photo_1747.jpg,photo_1757.jpg,2023-05-05 03:29:20,2023-05-05 03:30:21,61,"(360.0, 172.8000030517578)","(220.96287536621094, 107.49545288085938)",1.024066106795307,0.0021233423145486955
photo_1747.jpg,photo_1758.jpg,2023-05-05 03:29:20,2023-05-05 03:30:27,67,"(86.40000915527344, 60.48000717163086)","(261.0, 150.0)",1.5329030044431629,0.002893754805999571
photo_1747.jpg,photo_1759.jpg,2023-05-05 03:29:20,2023-05-05 03:30:33,73,"(86.4000015258789, 51.60000228881836)","(257.760009765625, 249.12001037597656)",2.10881169377436,0.00365373291819974
photo_1747.jpg,photo_1760.jpg,2023-05-05 03:29:20,2023-05-05 03:30:39,79,"(81.60000610351562, 56.400001525878906)","(117.0, 253.0)",1.650922771895597,0.002643148255561457
photo_1747.jpg,photo_1761.jpg,2023-05-05 03:29:20,2023-05-05 03:30:45,85,"(50.400001525878906, 73.44000244140625)","(319.3344421386719, 252.97923278808594)",4.3114332462252865,0.006415412670383227
photo_1748.jpg,photo_1749.jpg,2023-05-05 03:29:26,2023-05-05 03:29:32,6,"(339.6000061035156, 98.4000015258789)","(332.4000244140625, 200.40000915527344)",0.27267682188391285,0.005748027405312883
photo_1748.jpg,photo_1750.jpg,2023-05-05 03:29:26,2023-05-05 03:29:39,13,"(373.0, 66.0)","(359.0, 269.0)",1.627857487619847,0.015837801156473715
photo_1748.jpg,photo_1751.jpg,2023-05-05 03:29:26,2023-05-05 03:29:45,19,"(385.20001220703125, 60.000003814697266)","(141.0, 289.0)",25.75196255114164,0.17142674860359972
photo_1748.jpg,photo_1752.jpg,2023-05-05 03:29:26,2023-05-05 03:29:51,25,"(373.20001220703125, 66.0)","(385.0, 33.0)",1.401850041574611,0.007092239730334272
photo_1748.jpg,photo_1753.jpg,2023-05-05 03:29:26,2023-05-05 03:29:57,31,"(367.20001220703125, 64.80000305175781)","(368.6400146484375, 133.9199981689453)",0.5159327876257268,0.0021050057735129656
photo_1748.jpg,photo_1754.jpg,2023-05-05 03:29:26,2023-05-05 03:30:03,37,"(369.6000061035156, 62.400001525878906)","(372.0, 87.60000610351562)",0.14717460296525273,0.0005030984806228423
photo_1748.jpg,photo_1755.jpg,2023-05-05 03:29:26,2023-05-05 03:30:09,43,"(89.16481018066406, 143.0784149169922)","(385.20001220703125, 117.60000610351562)",1.8805669923096173,0.005531491004356288
photo_1748.jpg,photo_1756.jpg,2023-05-05 03:29:26,2023-05-05 03:30:15,49,"(77.0, 86.0)","(313.5284118652344, 161.24317932128906)",1.4264829252155864,0.003682072660842191
photo_1748.jpg,photo_1757.jpg,2023-05-05 03:29:26,2023-05-05 03:30:21,55,"(77.0, 86.0)","(192.0, 108.0)",0.5943423293894773,0.0013667712331123835
photo_1748.jpg,photo_1758.jpg,2023-05-05 03:29:26,2023-05-05 03:30:27,61,"(73.0, 90.0)","(264.0, 150.0)",1.0162558253200045,0.00210714814404056
photo_1748.jpg,photo_1759.jpg,2023-05-05 03:29:26,2023-05-05 03:30:33,67,"(76.80000305175781, 86.4000015258789)","(258.0, 249.60000610351562)",1.57329006844464,0.00296999593816236
photo_1748.jpg,photo_1760.jpg,2023-05-05 03:29:26,2023-05-05 03:30:39,73,"(77.76000213623047, 156.9600067138672)","(117.0, 253.0)",0.6916472364419137,0.0011983498967831953
photo_1748.jpg,photo_1761.jpg,2023-05-05 03:29:26,2023-05-05 03:30:45,79,"(62.2080078125, 107.1360092163086)","(41.0, 290.0)",1.859491948674226,0.0029770701477002037
photo_1749.jpg,photo_1750.jpg,2023-05-05 03:29:32,2023-05-05 03:29:39,7,"(384.0, 159.60000610351562)","(376.8000183105469, 260.4000244140625)",0.5741865492175839,0.01037473067786286
photo_1749.jpg,photo_1751.jpg,2023-05-05 03:29:32,2023-05-05 03:29:45,13,"(69.60000610351562, 189.60000610351562)","(141.0, 289.0)",9.414302952900389,0.09159392596021855
photo_1749.jpg,photo_1752.jpg,2023-05-05 03:29:32,2023-05-05 03:29:51,19,"(368.6400146484375, 167.04000854492188)","(397.0, 144.0)",1.3533126368762038,0.009008788542742225
photo_1749.jpg,photo_1753.jpg,2023-05-05 03:29:32,2023-05-05 03:29:57,25,"(369.6000061035156, 168.0)","(373.0, 128.0)",0.2787794404067933,0.0014104009449060486
photo_1749.jpg,photo_1754.jpg,2023-05-05 03:29:32,2023-05-05 03:30:03,31,"(362.4000244140625, 165.60000610351562)","(372.0, 87.60000610351562)",0.4569101500107973,0.001864193412044053
photo_1749.jpg,photo_1755.jpg,2023-05-05 03:29:32,2023-05-05 03:30:09,37,"(357.0, 168.0)","(285.6000061035156, 189.60000610351562)",0.45485186742519845,0.001554855788971327
photo_1749.jpg,photo_1756.jpg,2023-05-05 03:29:32,2023-05-05 03:30:15,43,"(357.0, 168.0)","(279.6000061035156, 288.0)",0.909530032668972,0.0026752874077202696
photo_1749.jpg,photo_1757.jpg,2023-05-05 03:29:32,2023-05-05 03:30:21,49,"(70.0, 189.0)","(267.0, 43.0)",1.347274707169146,0.003477618468627624
photo_1749.jpg,photo_1758.jpg,2023-05-05 03:29:32,2023-05-05 03:30:27,55,"(72.0, 256.32000732421875)","(125.0, 54.0)",1.1491582603244102,0.002642646123015116
photo_1749.jpg,photo_1759.jpg,2023-05-05 03:29:32,2023-05-05 03:30:33,61,"(72.0, 256.32000732421875)","(121.0, 155.0)",0.7453419193477406,0.0015454237042475778
photo_1749.jpg,photo_1760.jpg,2023-05-05 03:29:32,2023-05-05 03:30:39,67,"(72.0, 256.32000732421875)","(117.0, 253.0)",0.3444450797295246,0.0006502300549879145
photo_1749.jpg,photo_1761.jpg,2023-05-05 03:29:32,2023-05-05 03:30:45,73,"(374.4000244140625, 164.16000366210938)","(263.0, 34.0)",1.903589591388133,0.0032981645413530285
photo_1750.jpg,photo_1751.jpg,2023-05-05 03:29:39,2023-05-05 03:29:45,6,"(142.0, 200.0)","(143.0, 286.0)",12.28654482242544,0.25900036485672834
photo_1750.jpg,photo_1752.jpg,2023-05-05 03:29:39,2023-05-05 03:29:51,12,"(360.0, 268.8000183105469)","(385.0, 33.0)",12.480083705421734,0.13154008225514507
photo_1750.jpg,photo_1753.jpg,2023-05-05 03:29:39,2023-05-05 03:29:57,18,"(353.0, 268.0)","(369.6000061035156, 135.60000610351562)",1.5515880395104211,0.010902491957626558
photo_1750.jpg,photo_1754.jpg,2023-05-05 03:29:39,2023-05-05 03:30:03,24,"(350.0, 268.0)","(291.6000061035156, 87.60000610351562)",2.130531360699604,0.01122790027088691
photo_1750.jpg,photo_1755.jpg,2023-05-05 03:29:39,2023-05-05 03:30:09,30,"(350.0, 268.0)","(285.6000061035156, 189.60000610351562)",1.0568640482153595,0.004455738827275956
photo_1750.jpg,photo_1756.jpg,2023-05-05 03:29:39,2023-05-05 03:30:15,36,"(350.0, 268.0)","(279.6000061035156, 288.0)",0.8412159206835029,0.0029554719346680403
photo_1750.jpg,photo_1757.jpg,2023-05-05 03:29:39,2023-05-05 03:30:21,42,"(362.4000244140625, 267.6000061035156)","(204.0, 246.0)",1.7962468410709187,0.0054092690585392815
photo_1750.jpg,photo_1758.jpg,2023-05-05 03:29:39,2023-05-05 03:30:27,48,"(71.0, 282.0)","(125.0, 54.0)",2.4407030237208294,0.006431252467504385
photo_1750.jpg,photo_1759.jpg,2023-05-05 03:29:39,2023-05-05 03:30:33,54,"(228.00001525878906, 207.60000610351562)","(114.0, 116.0)",1.6249051101323888,0.0038058888579545285
photo_1750.jpg,photo_1760.jpg,2023-05-05 03:29:39,2023-05-05 03:30:39,60,"(71.0, 282.0)","(117.0, 253.0)",0.7449082807847959,0.0015702666558943497
photo_1750.jpg,photo_1761.jpg,2023-05-05 03:29:39,2023-05-05 03:30:45,66,"(393.0, 253.0)","(90.0, 278.0)",5.067160063695552,0.009710521285700203
photo_1751.jpg,photo_1752.jpg,2023-05-05 03:29:45,2023-05-05 03:29:51,6,"(402.0, 33.0)","(395.0, 136.0)",25.809397513308983,0.5440620995805534
photo_1751.jpg,photo_1753.jpg,2023-05-05 03:29:45,2023-05-05 03:29:57,12,"(402.0, 33.0)","(387.0, 238.0)",22.838671990104963,0.24071960277570628
photo_1751.jpg,photo_1754.jpg,2023-05-05 03:29:45,2023-05-05 03:30:03,18,"(245.3760223388672, 98.49600982666016)","(374.0, 93.0)",14.304593820266073,0.1005136125770696
photo_1751.jpg,photo_1755.jpg,2023-05-05 03:29:45,2023-05-05 03:30:09,24,"(245.3760223388672, 98.49600982666016)","(366.0, 196.0)",17.233749578222714,0.09082186027723371
photo_1751.jpg,photo_1756.jpg,2023-05-05 03:29:45,2023-05-05 03:30:15,30,"(143.0, 286.0)","(375.84002685546875, 218.8800048828125)",26.92457958464184,0.11351402752885
photo_1751.jpg,photo_1757.jpg,2023-05-05 03:29:45,2023-05-05 03:30:21,36,"(179.0, 226.0)","(270.0, 48.0)",24.98906010637455,0.0877948978403959
photo_1751.jpg,photo_1758.jpg,2023-05-05 03:29:45,2023-05-05 03:30:27,42,"(402.0, 33.0)","(156.0, 203.0)",37.3781353199969,0.1125615846493621
photo_1751.jpg,photo_1759.jpg,2023-05-05 03:29:45,2023-05-05 03:30:33,48,"(179.0, 226.0)","(258.0, 250.0)",9.173902867763562,0.024173234056556987
photo_1751.jpg,photo_1760.jpg,2023-05-05 03:29:45,2023-05-05 03:30:39,54,"(402.0, 38.0)","(104.0, 292.0)",32.63008155402346,0.07642690212875719
photo_1751.jpg,photo_1761.jpg,2023-05-05 03:29:45,2023-05-05 03:30:45,60,"(179.0, 226.0)","(41.0, 290.0)",21.731196422635907,0.04580936205891649
photo_1752.jpg,photo_1753.jpg,2023-05-05 03:29:51,2023-05-05 03:29:57,6,"(389.0, 36.0)","(382.0, 140.0)",2.9781517347344884,0.06277943856820302
photo_1752.jpg,photo_1754.jpg,2023-05-05 03:29:51,2023-05-05 03:30:03,12,"(320.4000244140625, 42.0)","(307.20001220703125, 246.00001525878906)",6.012547904826239,0.06337225491686856
photo_1752.jpg,photo_1755.jpg,2023-05-05 03:29:51,2023-05-05 03:30:09,18,"(240.48001098632812, 197.28001403808594)","(366.0, 196.0)",4.6491302013961295,0.032667888215143465
photo_1752.jpg,photo_1756.jpg,2023-05-05 03:29:51,2023-05-05 03:30:15,24,"(385.20001220703125, 39.60000228881836)","(355.20001220703125, 104.4000015258789)",2.5502700690126616,0.013439923263696725
photo_1752.jpg,photo_1757.jpg,2023-05-05 03:29:51,2023-05-05 03:30:21,30,"(397.0, 144.0)","(348.0, 186.0)",2.3048861143232218,0.009717399857986702
photo_1752.jpg,photo_1758.jpg,2023-05-05 03:29:51,2023-05-05 03:30:27,36,"(241.20001220703125, 198.00001525878906)","(263.0, 152.0)",1.6420720114296186,0.005769146333489393
photo_1752.jpg,photo_1759.jpg,2023-05-05 03:29:51,2023-05-05 03:30:33,42,"(241.20001220703125, 198.00001525878906)","(256.8000183105469, 252.00001525878906)",2.0074352196926317,0.006045247775874383
photo_1752.jpg,photo_1760.jpg,2023-05-05 03:29:51,2023-05-05 03:30:39,48,"(241.20001220703125, 198.00001525878906)","(118.0, 250.0)",4.457483273589708,0.011745468425908881
photo_1752.jpg,photo_1761.jpg,2023-05-05 03:29:51,2023-05-05 03:30:45,54,"(399.0, 155.0)","(201.60000610351562, 94.80000305175781)",8.972842582651515,0.02101639129358821
photo_1753.jpg,photo_1754.jpg,2023-05-05 03:29:57,2023-05-05 03:30:03,6,"(338.0, 70.0)","(331.0, 173.0)",0.27530024014196247,0.005803329062192569
photo_1753.jpg,photo_1755.jpg,2023-05-05 03:29:57,2023-05-05 03:30:09,12,"(331.0, 56.0)","(318.0, 259.0)",0.8405612820624071,0.00885951591293777
photo_1753.jpg,photo_1756.jpg,2023-05-05 03:29:57,2023-05-05 03:30:15,18,"(308.0, 54.0)","(288.0, 273.6000061035156)",1.0304152902489,0.007240384772815606
photo_1753.jpg,photo_1757.jpg,2023-05-05 03:29:57,2023-05-05 03:30:21,24,"(313.0, 145.0)","(231.413818359375, 77.137939453125)",0.5470129783073984,0.0028827583956799897
photo_1753.jpg,photo_1758.jpg,2023-05-05 03:29:57,2023-05-05 03:30:27,30,"(312.0, 141.60000610351562)","(226.4371795654297, 179.15908813476562)",0.4428600169141254,0.0018670978313099528
photo_1753.jpg,photo_1759.jpg,2023-05-05 03:29:57,2023-05-05 03:30:33,36,"(367.20001220703125, 80.63999938964844)","(153.0, 294.0)",1.4605370430444127,0.005131353477896037
photo_1753.jpg,photo_1760.jpg,2023-05-05 03:29:57,2023-05-05 03:30:39,42,"(297.0, 120.0)","(117.0, 253.0)",1.3321769007097295,0.004011755580994443
photo_1753.jpg,photo_1761.jpg,2023-05-05 03:29:57,2023-05-05 03:30:45,48,"(365.0, 72.0)","(263.0, 34.0)",0.946508857334802,0.002494050839077203
photo_1754.jpg,photo_1755.jpg,2023-05-05 03:30:03,2023-05-05 03:30:09,6,"(364.8000183105469, 157.20001220703125)","(357.6000061035156, 258.0)",0.20130837529194687,0.00424358055115424
photo_1754.jpg,photo_1756.jpg,2023-05-05 03:30:03,2023-05-05 03:30:15,12,"(354.0, 68.0)","(340.0, 271.0)",0.7215680352924854,0.007605327091982796
photo_1754.jpg,photo_1757.jpg,2023-05-05 03:30:03,2023-05-05 03:30:21,18,"(293.621826171875, 92.06786346435547)","(137.0, 32.0)",0.6501762628278651,0.004568571873470466
photo_1754.jpg,photo_1758.jpg,2023-05-05 03:30:03,2023-05-05 03:30:27,24,"(291.0, 216.0)","(130.8000030517578, 51.60000228881836)",0.8862782626929869,0.004670686444392042
photo_1754.jpg,photo_1759.jpg,2023-05-05 03:30:03,2023-05-05 03:30:33,30,"(291.0, 216.0)","(127.20000457763672, 152.40000915527344)",0.7142844087159728,0.0030114230671465414
photo_1754.jpg,photo_1760.jpg,2023-05-05 03:30:03,2023-05-05 03:30:39,36,"(291.0, 216.0)","(122.4000015258789, 250.8000030517578)",0.8007162788249351,0.0028131831929382716
photo_1754.jpg,photo_1761.jpg,2023-05-05 03:30:03,2023-05-05 03:30:45,42,"(298.59844970703125, 234.31683349609375)","(150.0, 54.000003814697266)",1.7307936177208105,0.005212161351650669
photo_1755.jpg,photo_1756.jpg,2023-05-05 03:30:09,2023-05-05 03:30:15,6,"(343.0, 133.0)","(336.0, 234.0)",0.23114676633923045,0.004872573834430978
photo_1755.jpg,photo_1757.jpg,2023-05-05 03:30:09,2023-05-05 03:30:21,12,"(353.0, 80.0)","(339.0, 282.0)",0.6982226459074685,0.007359266687864719
photo_1755.jpg,photo_1758.jpg,2023-05-05 03:30:09,2023-05-05 03:30:27,18,"(373.248046875, 179.71202087402344)","(122.0, 104.0)",1.0053941446868728,0.007064569523333094
photo_1755.jpg,photo_1759.jpg,2023-05-05 03:30:09,2023-05-05 03:30:33,24,"(394.0, 121.0)","(119.0, 157.0)",1.1138407785582978,0.005869940903002229
photo_1755.jpg,photo_1760.jpg,2023-05-05 03:30:09,2023-05-05 03:30:39,30,"(350.0, 49.0)","(135.0, 210.0)",1.2321104333034565,0.005194577586807372
photo_1755.jpg,photo_1761.jpg,2023-05-05 03:30:09,2023-05-05 03:30:45,36,"(313.20001220703125, 178.8000030517578)","(67.20000457763672, 63.60000228881836)",2.0578614175762113,0.007229953113751089
photo_1756.jpg,photo_1757.jpg,2023-05-05 03:30:15,2023-05-05 03:30:21,6,"(367.20001220703125, 100.80000305175781)","(360.0, 201.60000610351562)",0.20793584283244668,0.004383287566907976
photo_1756.jpg,photo_1758.jpg,2023-05-05 03:30:15,2023-05-05 03:30:27,12,"(199.20001220703125, 86.4000015258789)","(189.60000610351562, 284.4000244140625)",0.6788788144434126,0.007155382704233569
photo_1756.jpg,photo_1759.jpg,2023-05-05 03:30:15,2023-05-05 03:30:33,18,"(276.4800109863281, 178.5600128173828)","(136.8000030517578, 210.24000549316406)",0.5638879299147591,0.003962252520867707
photo_1756.jpg,photo_1760.jpg,2023-05-05 03:30:15,2023-05-05 03:30:39,24,"(386.0, 222.0)","(115.0, 255.0)",1.2938475426335923,0.006818576549679031
photo_1756.jpg,photo_1761.jpg,2023-05-05 03:30:15,2023-05-05 03:30:45,30,"(289.20001220703125, 213.60000610351562)","(263.0, 34.0)",1.334565970488711,0.005626530131580405
photo_1757.jpg,photo_1758.jpg,2023-05-05 03:30:21,2023-05-05 03:30:27,6,"(195.8400115966797, 125.2800064086914)","(191.52000427246094, 224.6400146484375)",0.21526813258256586,0.004537852234840488
photo_1757.jpg,photo_1759.jpg,2023-05-05 03:30:21,2023-05-05 03:30:33,12,"(160.0, 36.0)","(151.0, 236.0)",0.7789976559845949,0.00821063529407763
photo_1757.jpg,photo_1760.jpg,2023-05-05 03:30:21,2023-05-05 03:30:39,18,"(355.20001220703125, 218.40000915527344)","(33.0, 218.0)",1.4256648695189291,0.010017671816486341
photo_1757.jpg,photo_1761.jpg,2023-05-05 03:30:21,2023-05-05 03:30:45,24,"(271.0, 47.0)","(41.0, 290.0)",2.460204456718614,0.012965277486907097
photo_1758.jpg,photo_1759.jpg,2023-05-05 03:30:27,2023-05-05 03:30:33,6,"(135.36000061035156, 72.0)","(131.04000854492188, 171.36000061035156)",0.22862958383483326,0.004819511627238285
photo_1758.jpg,photo_1760.jpg,2023-05-05 03:30:27,2023-05-05 03:30:39,12,"(148.0, 90.0)","(139.0, 287.0)",0.8016482788511404,0.00844937285909102
photo_1758.jpg,photo_1761.jpg,2023-05-05 03:30:27,2023-05-05 03:30:45,18,"(267.6000061035156, 154.8000030517578)","(41.0, 290.0)",1.983973921408122,0.013940723421094404
photo_1759.jpg,photo_1760.jpg,2023-05-05 03:30:33,2023-05-05 03:30:39,6,"(121.0, 155.0)","(117.0, 253.0)",0.2981203607353004,0.006284377204300132
photo_1759.jpg,photo_1761.jpg,2023-05-05 03:30:33,2023-05-05 03:30:45,12,"(71.0, 60.0)","(64.0, 257.0)",1.3881994806424405,0.01463162252597132
photo_1760.jpg,photo_1761.jpg,2023-05-05 03:30:39,2023-05-05 03:30:45,6,"(61.92000198364258, 172.8000030517578)","(59.040000915527344, 269.2799987792969)",0.5579362500841387,0.011761296151773645
